Ngày,Giờ,Nhiệt độ,Độ ẩm,Khí áp,T.độ gió,H. gió
03/04/2022,03:00,24.7,100,1010.4,3.8,1
03/04/2022,04:00,24.8,100,1010.4,3.2,343
03/04/2022,05:00,24.8,100,1010.4,3.9,341
03/04/2022,06:00,24.8,100,1011.1,4.4,345
03/04/2022,07:00,25,98,1012.1,4.6,350
03/04/2022,08:00,25.5,92,1012.8,6.4,347
03/04/2022,09:00,26,87,1012.9,5.8,347
03/04/2022,10:00,26.9,80,1012.6,6.8,358
03/04/2022,11:00,27.9,78,1012.7,4.8,5
03/04/2022,12:00,29,74,1011.8,5.3,1
03/04/2022,13:00,29.2,72,1011,4.1,354
03/04/2022,14:00,30,69,1009.6,3.3,359
03/04/2022,15:00,30.4,69,1008.9,2.7,306
03/04/2022,16:00,31.1,66,1008.5,2.5,311
03/04/2022,17:00,31.1,66,1008.4,2.4,328
03/04/2022,18:00,30,72,1009,1.7,282
03/04/2022,19:00,29.1,77,1010.5,2.1,167
03/04/2022,20:00,26.2,95,1011.5,3.1,173
03/04/2022,21:00,26.2,94,1011.7,1.4,191
03/04/2022,22:00,25.6,98,1012.6,2.2,243
03/04/2022,23:00,25.4,100,1012.8,1.8,260
04/04/2022,00:00,24.3,100,1012.7,2.5,345
04/04/2022,01:00,24.4,100,1012.2,3.2,334
04/04/2022,02:00,24.8,96,1011.4,3.1,335
04/04/2022,03:00,25.2,92,1010.9,3.3,0
04/04/2022,04:00,24.8,94,1010.6,2.6,347
04/04/2022,05:00,24.9,90,1010.9,3.9,7
04/04/2022,06:00,24.7,87,1012,2.7,350
04/04/2022,07:00,24.9,85,1012.8,3.9,13
04/04/2022,08:00,25.2,89,1013.6,3.1,4
04/04/2022,09:00,26,80,1014,4.7,10
04/04/2022,10:00,26.8,78,1014,4.2,9
04/04/2022,11:00,28.9,75,1013.7,2.9,13
04/04/2022,12:00,29.9,68,1012.9,2.8,0
04/04/2022,13:00,30.8,65,1012.1,2,349
04/04/2022,14:00,30.6,66,1011,2.9,345
04/04/2022,15:00,30.5,73,1010.4,1.7,60
04/04/2022,16:00,27.8,87,1010.4,1.3,216
04/04/2022,17:00,27.5,90,1010.1,1.7,206
04/04/2022,18:00,27.3,92,1011.1,0.8,229
04/04/2022,19:00,25.3,100,1012.8,5.2,13
04/04/2022,20:00,25.7,99,1013.1,4.1,19
04/04/2022,21:00,25.9,96,1013.7,2.5,359
04/04/2022,22:00,25.9,95,1014.2,2,338
04/04/2022,23:00,26.2,95,1014.3,3.9,5
05/04/2022,00:00,26.5,93,1013.6,4.1,17
05/04/2022,01:00,26.1,94,1012.9,3.4,14
05/04/2022,02:00,25.6,95,1012.1,2.7,3
05/04/2022,03:00,25.7,90,1011.8,3.9,18
05/04/2022,04:00,25.8,87,1011.8,4.1,25
05/04/2022,05:00,25.5,88,1012,2.8,23
05/04/2022,06:00,25.4,90,1012.5,3.5,23
05/04/2022,07:00,25.6,85,1012.8,3.1,25
05/04/2022,08:00,26.8,82,1013.7,2.8,18
05/04/2022,09:00,28.1,76,1014.5,3.7,22
05/04/2022,10:00,29.6,73,1014.5,1.8,55
05/04/2022,11:00,30.6,67,1014.3,1.9,51
05/04/2022,12:00,30.4,71,1013.3,2.8,13
05/04/2022,13:00,30.7,71,1012,2.8,8
05/04/2022,14:00,30,78,1010.7,1.8,313
05/04/2022,15:00,26.2,89,1010.4,1,12
05/04/2022,16:00,26.9,97,1010.5,4.2,22
05/04/2022,17:00,26.8,93,1010.5,1.7,331
05/04/2022,18:00,27,95,1010.7,0.7,178
05/04/2022,19:00,27.2,92,1011.6,1.2,60
05/04/2022,20:00,26.1,93,1012.5,0,-
05/04/2022,21:00,26.6,98,1013.2,1.4,309
05/04/2022,22:00,25.7,100,1013.4,1.9,143
05/04/2022,23:00,25.4,100,1013.4,0,-
06/04/2022,00:00,25.3,100,1012.7,0,-
06/04/2022,01:00,25.2,100,1012.2,0,-
06/04/2022,02:00,25.2,100,1011.2,0,-
06/04/2022,03:00,25.5,100,1011,1.2,341
06/04/2022,04:00,25.4,100,1010.9,0,-
06/04/2022,05:00,25.7,100,1011.2,1.9,314
06/04/2022,06:00,25.9,100,1011.8,1.4,310
06/04/2022,07:00,26.1,100,1012.7,1.8,317
06/04/2022,08:00,26.8,98,1013.2,2.5,328
06/04/2022,09:00,28.5,83,1013.7,2.5,342
06/04/2022,10:00,29.2,75,1013.3,2.1,317
06/04/2022,11:00,30.6,74,1012.8,2,335
06/04/2022,12:00,31.3,67,1012.3,1.7,299
06/04/2022,13:00,31.7,67,1011.5,1.2,313
06/04/2022,14:00,32.3,65,1010,2.3,331
06/04/2022,15:00,31.8,65,1009.2,2.8,345
06/04/2022,16:00,31.3,66,1008.5,1.6,331
06/04/2022,17:00,29.7,73,1008.8,2.3,185
06/04/2022,18:00,28.7,81,1009.4,2.2,194
06/04/2022,19:00,28.3,82,1010.5,0.6,195
06/04/2022,20:00,26.2,94,1011.2,1.4,128
06/04/2022,21:00,26,95,1011.5,3.2,173
06/04/2022,22:00,25.8,93,1012.1,2.4,168
06/04/2022,23:00,25.9,94,1012.3,1.7,198
07/04/2022,00:00,25.9,97,1012.2,1.4,205
07/04/2022,01:00,25.9,100,1011.8,1.1,195
07/04/2022,02:00,25.8,100,1010.9,1.3,229
07/04/2022,03:00,25.4,99,1010,0,-
07/04/2022,04:00,25.3,100,1010,0,-
07/04/2022,05:00,25.5,100,1010.4,0,-
07/04/2022,06:00,25.7,100,1010.9,1.7,334
07/04/2022,07:00,26.1,100,1011.5,2.2,341
07/04/2022,08:00,27.4,94,1012.2,1,334
07/04/2022,09:00,29.5,82,1012.6,0.1,20
07/04/2022,10:00,30.5,75,1012,1.4,34
07/04/2022,11:00,30.1,74,1011.7,3.2,11
07/04/2022,12:00,31.1,71,1011,3.3,351
07/04/2022,13:00,31.1,71,1009.6,4,353
07/04/2022,14:00,31.9,65,1008.9,2.5,341
07/04/2022,15:00,31.6,64,1008.2,3.2,346
07/04/2022,16:00,31.7,60,1007.9,1.1,349
07/04/2022,17:00,31.7,63,1008.2,1.1,346
07/04/2022,18:00,31.1,65,1008.4,1.5,341
07/04/2022,19:00,29.9,72,1008.9,0,-
07/04/2022,20:00,29.1,74,1009.9,0,-
07/04/2022,21:00,28.6,85,1010.9,3.1,158
07/04/2022,22:00,27.9,88,1011.6,2.1,146
07/04/2022,23:00,27.4,90,1011.6,1.9,150
08/04/2022,00:00,26.9,93,1011.2,2.3,172
08/04/2022,01:00,26.5,95,1010.9,1.9,171
08/04/2022,02:00,26.1,97,1010,1.4,208
08/04/2022,03:00,25.8,99,1009.6,1.3,176
08/04/2022,04:00,25.6,100,1009.6,0.3,203
08/04/2022,05:00,25.3,100,1009.6,0,-
08/04/2022,06:00,25.1,100,1010.4,0,-
08/04/2022,07:00,25.7,100,1011.1,0.7,241
08/04/2022,08:00,27.1,96,1012,1.9,344
08/04/2022,09:00,28.8,85,1012.5,1.6,352
08/04/2022,10:00,30.4,74,1012.3,1.9,312
08/04/2022,11:00,31.1,66,1011.8,2,299
08/04/2022,12:00,32.1,62,1011.1,2.3,286
08/04/2022,13:00,32.4,57,1010,2.6,353
08/04/2022,14:00,32.7,55,1008.9,2.9,339
08/04/2022,15:00,32.4,57,1008.3,3.3,349
08/04/2022,16:00,32.3,55,1008.2,3.4,339
08/04/2022,17:00,31.6,56,1008.1,3.1,348
08/04/2022,18:00,30.9,59,1008.4,1,309
08/04/2022,19:00,29.7,65,1008.9,0,-
08/04/2022,20:00,28.5,73,1009.6,0,-
08/04/2022,21:00,27.2,86,1010.6,4,167
08/04/2022,22:00,26.6,85,1011.2,3.4,165
08/04/2022,23:00,26.1,90,1011.4,2.6,172
09/04/2022,00:00,25.9,93,1010.7,1.6,191
09/04/2022,01:00,25.5,97,1010.1,1.9,185
09/04/2022,02:00,25.6,99,1009.8,1.8,193
09/04/2022,03:00,25.4,100,1009.3,1.9,179
09/04/2022,04:00,25.1,100,1009.4,1,209
09/04/2022,05:00,25,100,1009.6,0.9,180
09/04/2022,06:00,25.4,98,1009.9,0.8,280
09/04/2022,07:00,25.4,100,1010.6,0.4,213
09/04/2022,08:00,27.2,88,1011.2,1.8,180
09/04/2022,09:00,28.7,78,1011.7,1.6,186
09/04/2022,10:00,29.6,71,1011.6,0.6,255
09/04/2022,11:00,30.9,63,1011.4,1.4,314
09/04/2022,12:00,31.1,61,1010.7,1.8,272
09/04/2022,13:00,31.8,59,1009.3,0.4,274
09/04/2022,14:00,31.8,58,1008.2,2,351
09/04/2022,15:00,31.8,60,1007.6,2.1,331
09/04/2022,16:00,31.8,57,1007.4,0,-
09/04/2022,17:00,31.7,60,1007.4,0,-
09/04/2022,18:00,31,66,1007.8,0,-
09/04/2022,19:00,29.3,71,1008.4,0,-
09/04/2022,20:00,28.2,82,1009,2.9,181
09/04/2022,21:00,27.5,86,1009.9,3.1,181
09/04/2022,22:00,27,88,1010.6,3,168
09/04/2022,23:00,26.6,90,1010.9,2.3,159
10/04/2022,00:00,26.3,93,1010.3,2.1,160
10/04/2022,01:00,26.3,93,1009.6,1.7,152
10/04/2022,02:00,26.3,94,1009,1.8,156
10/04/2022,03:00,26.1,95,1008.8,2.1,170
10/04/2022,04:00,25.9,96,1009,1.4,156
10/04/2022,05:00,25.5,98,1009.2,0.9,148
10/04/2022,06:00,25.5,99,1009.9,0,-
10/04/2022,07:00,25.8,98,1010.4,0,-
10/04/2022,08:00,26.3,94,1011.2,0,-
10/04/2022,09:00,28.5,81,1011.6,1.7,124
10/04/2022,10:00,30,72,1011.4,2.8,188
10/04/2022,11:00,29.9,73,1010.9,1.9,194
10/04/2022,12:00,31.6,63,1009.9,0.6,226
10/04/2022,13:00,32.3,58,1008.7,0.7,214
10/04/2022,14:00,33.3,59,1007.4,1.1,298
10/04/2022,15:00,33,58,1006.6,0.7,25
10/04/2022,16:00,33.3,54,1006.7,1.1,234
10/04/2022,17:00,32.5,55,1006.8,0,-
10/04/2022,18:00,31.7,67,1007.3,0,-
10/04/2022,19:00,29.4,76,1008.1,2.2,120
10/04/2022,20:00,28.7,79,1009.2,2.4,144
10/04/2022,21:00,27.6,84,1009.9,2.7,193
10/04/2022,22:00,27.1,88,1010.7,1.9,166
10/04/2022,23:00,27.1,88,1011,0.6,136
11/04/2022,00:00,26.8,90,1010.3,2.2,161
11/04/2022,01:00,26.8,91,1009.8,1.7,145
11/04/2022,02:00,26.8,90,1009,2,154
11/04/2022,03:00,26.8,91,1008.7,1.3,153
11/04/2022,04:00,26.3,94,1008.5,1.1,135
11/04/2022,05:00,26.1,95,1008.8,0.6,159
11/04/2022,06:00,26,97,1009.6,0.9,135
11/04/2022,07:00,26.3,96,1010.5,1.1,143
11/04/2022,08:00,27.4,89,1011.4,1.9,146
11/04/2022,09:00,28.1,85,1011.5,2,147
11/04/2022,10:00,30.2,72,1011.1,3.2,160
11/04/2022,11:00,31.5,67,1010.6,2.4,150
11/04/2022,12:00,32,66,1010,2.8,164
11/04/2022,13:00,32.7,61,1008.7,2.2,196
11/04/2022,14:00,33,59,1007.3,1.7,160
11/04/2022,15:00,32.4,60,1006.7,1.7,170
11/04/2022,16:00,31.6,68,1006.5,3.3,221
11/04/2022,17:00,30.8,70,1007,3.6,200
11/04/2022,18:00,27.2,89,1007.8,4.1,35
11/04/2022,19:00,26.2,95,1008.1,2.8,122
11/04/2022,20:00,25.8,94,1007.9,0.3,217
11/04/2022,21:00,25.9,96,1009.2,0.9,215
11/04/2022,22:00,26.1,95,1010.3,2.3,208
11/04/2022,23:00,25.9,95,1010.6,0.8,172
12/04/2022,00:00,25.8,97,1010.1,0,-
12/04/2022,01:00,25.7,100,1009.6,0,-
12/04/2022,02:00,25.8,100,1008.8,1.7,162
12/04/2022,03:00,25.8,100,1008.4,0,-
12/04/2022,04:00,25.6,100,1008.3,0.1,126
12/04/2022,05:00,25.6,100,1008.4,0,-
12/04/2022,06:00,25.5,100,1009,0,-
12/04/2022,07:00,26,100,1009.5,0,-
12/04/2022,08:00,27.5,94,1010.4,1.9,161
12/04/2022,09:00,29.4,80,1010.6,2.5,164
12/04/2022,10:00,30.2,74,1010.6,1.1,186
12/04/2022,11:00,31.3,68,1010,1.2,178
12/04/2022,12:00,32.1,65,1009.2,0.4,201
12/04/2022,13:00,32.4,60,1007.9,1.4,229
12/04/2022,14:00,33.2,57,1006.6,1.6,314
12/04/2022,15:00,34.1,54,1005.9,1,265
12/04/2022,16:00,34.2,53,1005.4,1.1,276
12/04/2022,17:00,33.4,54,1005.3,1.2,222
12/04/2022,18:00,31.7,65,1005.6,0.8,228
12/04/2022,19:00,30.3,72,1006.3,1.2,253
12/04/2022,20:00,29.2,82,1007.3,2.5,199
12/04/2022,21:00,28.5,83,1007.8,2.8,185
12/04/2022,22:00,27.8,88,1008.4,2.7,180
12/04/2022,23:00,27.5,91,1008.5,1.5,207
13/04/2022,00:00,27,95,1008.1,1.9,194
13/04/2022,01:00,26.8,96,1007.4,2.2,181
13/04/2022,02:00,26.4,99,1006.7,1.5,192
13/04/2022,03:00,26.1,100,1005.9,1.6,188
13/04/2022,04:00,25.9,100,1006.1,1.2,202
13/04/2022,05:00,25.8,100,1006.3,2,170
13/04/2022,06:00,25.7,100,1007.1,1.3,166
13/04/2022,07:00,26.2,100,1007.9,1.5,171
13/04/2022,08:00,28.1,93,1009,1.4,190
13/04/2022,09:00,29.8,80,1009.4,2.1,212
13/04/2022,10:00,30.5,74,1009.4,1.7,207
13/04/2022,11:00,31.6,66,1009,0.7,229
13/04/2022,12:00,32.8,60,1008.1,1.2,212
13/04/2022,13:00,33.7,58,1006.7,1.9,219
13/04/2022,14:00,33.7,56,1005.7,2,210
13/04/2022,15:00,33,62,1004.8,1.5,226
13/04/2022,16:00,33,60,1004.2,2.6,202
13/04/2022,17:00,32.7,63,1004.3,1.7,212
13/04/2022,18:00,31.5,68,1004.8,2.3,204
13/04/2022,19:00,30.3,78,1005.7,3,257
13/04/2022,20:00,29.2,83,1006.3,1.1,237
13/04/2022,21:00,28.4,89,1007.1,2.1,191
13/04/2022,22:00,27.9,89,1008.1,2.4,186
13/04/2022,23:00,27.6,93,1008.8,1.6,202
14/04/2022,00:00,27.1,97,1008.1,1.6,185
14/04/2022,01:00,26.8,99,1007.3,2.1,182
14/04/2022,02:00,26.6,100,1006.2,2.3,188
14/04/2022,03:00,26.6,100,1005.6,1.9,185
14/04/2022,04:00,26.4,100,1005.7,1.7,189
14/04/2022,05:00,26.3,100,1006.2,1.7,171
14/04/2022,06:00,26.2,100,1006.6,0,-
14/04/2022,07:00,26.7,100,1007.7,0.5,173
14/04/2022,08:00,28.5,95,1008.5,1.7,179
14/04/2022,09:00,30,82,1009.2,1.8,213
14/04/2022,10:00,31.1,78,1009,2.7,200
14/04/2022,11:00,32.4,72,1008.7,2.2,215
14/04/2022,12:00,33.1,64,1008.1,1.8,225
14/04/2022,13:00,33.8,59,1007,1.4,268
14/04/2022,14:00,33.5,60,1005.5,0.7,202
14/04/2022,15:00,34.2,59,1004.6,1.3,215
14/04/2022,16:00,33.9,56,1004,1.8,221
14/04/2022,17:00,33.1,63,1004.3,2.2,214
14/04/2022,18:00,30.4,74,1005.6,2.2,219
14/04/2022,19:00,29.4,77,1006.7,2.1,170
14/04/2022,20:00,29.1,81,1007.4,1.9,161
14/04/2022,21:00,28.7,82,1007.7,2,205
14/04/2022,22:00,28.3,84,1008.2,1.1,180
14/04/2022,23:00,28,87,1008.3,2.1,166
15/04/2022,00:00,27.7,90,1008.1,1.8,180
15/04/2022,01:00,27.4,93,1007.6,2.3,183
15/04/2022,02:00,27.1,96,1007,1.8,167
15/04/2022,03:00,26.9,97,1006.8,1.8,190
15/04/2022,04:00,26.7,98,1006.8,1.8,184
15/04/2022,05:00,26.7,99,1007.1,1.9,164
15/04/2022,06:00,26.7,100,1007.7,0,-
15/04/2022,07:00,27,100,1008.7,1.3,149
15/04/2022,08:00,28.1,97,1009.4,0.4,124
15/04/2022,09:00,29.2,92,1010.1,1.5,146
15/04/2022,10:00,30,86,1010,1.8,177
15/04/2022,11:00,31.5,79,1009.4,2.1,219
15/04/2022,12:00,33,66,1008.7,1.5,228
15/04/2022,13:00,33.2,65,1007.6,1.3,217
15/04/2022,14:00,34.7,55,1006.2,1.6,210
15/04/2022,15:00,33.3,61,1005.1,2.4,273
15/04/2022,16:00,30.3,76,1005.5,3.4,272
15/04/2022,17:00,29.1,76,1005.4,2.1,229
15/04/2022,18:00,28.8,83,1006.1,0,-
15/04/2022,19:00,28.1,84,1006.6,1.3,206
15/04/2022,20:00,27.5,87,1007.1,1.1,187
15/04/2022,21:00,27.4,89,1007.8,0.3,158
15/04/2022,22:00,27.4,92,1008.4,1.3,144
15/04/2022,23:00,27.3,87,1008.5,1.6,152
16/04/2022,00:00,27.2,90,1008.3,2,156
16/04/2022,01:00,27,94,1007.6,1.8,165
16/04/2022,02:00,26.9,98,1007.1,0,-
16/04/2022,03:00,26.7,100,1006.6,1.1,136
16/04/2022,04:00,26.7,100,1006.5,1.1,162
16/04/2022,05:00,26.7,100,1006.7,2,156
16/04/2022,06:00,26.7,100,1007.4,1.2,153
16/04/2022,07:00,27.2,100,1008.2,2.1,173
16/04/2022,08:00,28.9,93,1008.8,3.1,175
16/04/2022,09:00,30,81,1009.6,2.2,177
16/04/2022,10:00,31.3,74,1009.5,2.7,184
16/04/2022,11:00,33,66,1009.3,2.7,175
16/04/2022,12:00,33.4,63,1008.1,2.6,203
16/04/2022,13:00,32.6,66,1006.8,3,229
16/04/2022,14:00,33,61,1005.7,4.1,263
16/04/2022,15:00,31.7,74,1005.1,4,307
16/04/2022,16:00,25.3,99,1007.2,3.9,109
16/04/2022,17:00,24.6,100,1007.9,0,-
16/04/2022,18:00,24.5,100,1007.2,1.5,91
16/04/2022,19:00,24.6,100,1007.1,0,-
16/04/2022,20:00,25.3,100,1008.2,3.1,8
16/04/2022,21:00,25.1,100,1009.2,0,-
16/04/2022,22:00,25,100,1009.5,0,-
16/04/2022,23:00,25.1,100,1009.8,0,-
17/04/2022,00:00,25.1,100,1009.4,0.1,99
17/04/2022,01:00,24.9,100,1008.5,0,-
17/04/2022,02:00,24.6,100,1007.4,0,-
17/04/2022,03:00,24.7,100,1006.7,2.2,163
17/04/2022,04:00,25.3,100,1007,0.8,63
17/04/2022,05:00,25.3,100,1007.6,2.8,354
17/04/2022,06:00,25.2,100,1008.2,1.8,13
17/04/2022,07:00,25.7,100,1009,1.9,29
17/04/2022,08:00,27.1,100,1009.9,0.1,43
17/04/2022,09:00,29.1,89,1010,1,53
17/04/2022,10:00,31,75,1010.1,2,80
17/04/2022,11:00,31.9,67,1009.8,2,85
17/04/2022,12:00,33,60,1009.3,2,99
17/04/2022,13:00,33.5,58,1008.7,1,153
17/04/2022,14:00,33.8,54,1007.6,1.5,139
17/04/2022,15:00,34.1,56,1006.5,1.9,91
17/04/2022,16:00,32.8,60,1006,2.8,133
17/04/2022,17:00,31.8,62,1006.2,2.6,123
17/04/2022,18:00,30.5,65,1006.8,2.5,121
17/04/2022,19:00,29.4,71,1007.7,2,128
17/04/2022,20:00,28.4,81,1008.4,2,128
17/04/2022,21:00,27.9,86,1009.3,1.8,119
17/04/2022,22:00,27.5,90,1010.1,1.4,115
17/04/2022,23:00,27.5,92,1010.1,2.2,107
18/04/2022,00:00,27.3,94,1010,2.3,109
18/04/2022,01:00,27,94,1009.5,1.8,124
18/04/2022,02:00,26.6,96,1009.2,1.9,125
18/04/2022,03:00,26.5,96,1008.9,1.8,119
18/04/2022,04:00,26.5,97,1008.4,1.9,119
18/04/2022,05:00,26.4,98,1008.7,1.8,109
18/04/2022,06:00,26.7,98,1008.9,1.3,90
18/04/2022,07:00,27.4,94,1009.6,2,120
18/04/2022,08:00,29,85,1010.4,3.8,103
18/04/2022,09:00,30.7,74,1010.7,3.6,94
18/04/2022,10:00,31.8,68,1011.1,3,95
18/04/2022,11:00,31.9,64,1011,4.1,106
18/04/2022,12:00,32,63,1010.5,3.2,101
18/04/2022,13:00,32.9,60,1009.5,3.1,97
18/04/2022,14:00,32.6,59,1008.2,4.1,93
18/04/2022,15:00,33.2,57,1007.6,3.1,96
18/04/2022,16:00,32.6,59,1007.2,3,115
18/04/2022,17:00,31.4,66,1007.6,2.5,116
18/04/2022,18:00,29.8,61,1008.1,2.8,108
18/04/2022,19:00,28.8,65,1008.2,1.7,132
18/04/2022,20:00,28.4,71,1009.3,2.3,110
18/04/2022,21:00,27.8,79,1010.1,1.1,136
18/04/2022,22:00,27.5,83,1010.9,1.9,123
18/04/2022,23:00,27.2,86,1011.5,1.6,121
19/04/2022,00:00,27.3,86,1011,1.7,135
19/04/2022,01:00,27.3,85,1010.6,1.2,142
19/04/2022,02:00,27.1,89,1010.4,0,-
19/04/2022,03:00,26.9,90,1009.9,0,-
19/04/2022,04:00,26.6,93,1009.5,0,-
19/04/2022,05:00,26.6,89,1009.6,1.5,136
19/04/2022,06:00,26.3,89,1010.4,0.5,168
19/04/2022,07:00,26.9,86,1011,2.3,113
19/04/2022,08:00,27.8,86,1011.6,1.5,64
19/04/2022,09:00,29.8,78,1012.3,2.2,57
19/04/2022,10:00,31.1,71,1012.2,2.5,32
19/04/2022,11:00,31.1,69,1011.7,2.9,27
19/04/2022,12:00,31.9,69,1011.2,3,17
19/04/2022,13:00,32,65,1010.4,2.1,345
19/04/2022,14:00,31.1,74,1009.3,1.9,1
19/04/2022,15:00,32.6,66,1008.3,0.3,321
19/04/2022,16:00,31.9,71,1007.6,2.1,342
19/04/2022,17:00,25,80,1008.5,2.2,304
19/04/2022,18:00,25.3,98,1008.9,0.1,221
19/04/2022,19:00,25.5,100,1009.4,0.8,161
19/04/2022,20:00,25.7,100,1010.1,1.6,179
19/04/2022,21:00,25.7,98,1011.1,2.1,153
19/04/2022,22:00,26.5,92,1011.7,1.9,151
19/04/2022,23:00,25.9,97,1011.6,1.1,183
20/04/2022,00:00,25.5,100,1011.1,0,-
20/04/2022,01:00,25.3,100,1010.5,0,-
20/04/2022,02:00,25.3,100,1009.6,1.3,144
20/04/2022,03:00,25.4,100,1009.2,0.2,184
20/04/2022,04:00,25.2,100,1009.2,1.8,169
20/04/2022,05:00,25.1,100,1009.6,0,-
20/04/2022,06:00,25.2,100,1010,0.1,137
20/04/2022,07:00,26.1,100,1010.4,0.8,121
20/04/2022,08:00,28.1,88,1010.9,2.2,113
20/04/2022,09:00,30.4,71,1011.4,3.4,104
20/04/2022,10:00,31.9,66,1011.4,2.4,93
20/04/2022,11:00,32.4,65,1011.1,1.7,39
20/04/2022,12:00,33.5,58,1010.3,3,108
20/04/2022,13:00,34.3,54,1009.5,2.6,97
20/04/2022,14:00,33.7,57,1008.3,3.2,124
20/04/2022,15:00,33.7,56,1007.3,3,110
20/04/2022,16:00,32,61,1007.3,3.2,126
20/04/2022,17:00,30.5,73,1007.2,2.8,25
20/04/2022,18:00,29.7,72,1007.8,1.5,106
20/04/2022,19:00,29.2,74,1008.9,2.7,128
20/04/2022,20:00,28.3,80,1009.8,2.6,129
20/04/2022,21:00,27.8,85,1010.3,2.3,117
20/04/2022,22:00,27.5,88,1011,2.5,132
20/04/2022,23:00,27.2,91,1011.2,2.6,109
21/04/2022,00:00,27.1,92,1010.7,2,115
21/04/2022,01:00,26.8,93,1010,1.9,120
21/04/2022,02:00,26.5,95,1009.4,1.6,136
21/04/2022,03:00,26.3,96,1009,1.5,118
21/04/2022,04:00,26.4,97,1008.7,1.9,99
21/04/2022,05:00,26.3,96,1008.9,1.8,137
21/04/2022,06:00,26.1,97,1009.4,1.1,140
21/04/2022,07:00,27.3,93,1009.9,2.1,103
21/04/2022,08:00,29.4,82,1010.5,1.4,107
21/04/2022,09:00,31.3,72,1010.9,2.7,96
21/04/2022,10:00,30.9,69,1011,2.3,127
21/04/2022,11:00,32.4,63,1010.7,1.5,97
21/04/2022,12:00,33.1,60,1010,2.2,117
21/04/2022,13:00,33.2,64,1009.3,3.6,103
21/04/2022,14:00,32.6,64,1008.1,2.7,108
21/04/2022,15:00,32.8,62,1007.3,3.2,113
21/04/2022,16:00,32.6,59,1007,3.2,128
21/04/2022,17:00,31.8,59,1006.8,3.8,133
21/04/2022,18:00,30,69,1007.3,2.7,119
21/04/2022,19:00,28.9,78,1008.5,2.6,130
21/04/2022,20:00,28.3,82,1009.5,1.5,130
21/04/2022,21:00,27.8,86,1010.3,0,-
21/04/2022,22:00,27.4,90,1010.9,2,135
21/04/2022,23:00,27.1,93,1011.1,1.6,141
22/04/2022,00:00,26.8,95,1010.6,0,-
22/04/2022,01:00,26.6,97,1009.9,0,-
22/04/2022,02:00,26.5,98,1009.2,1.8,125
22/04/2022,03:00,26.6,98,1008.9,2,122
22/04/2022,04:00,26.4,99,1009,1.8,128
22/04/2022,05:00,26.5,99,1009.3,2.2,110
22/04/2022,06:00,26.5,99,1009.5,1.9,115
22/04/2022,07:00,26.9,98,1010.3,1.5,126
22/04/2022,08:00,28.9,84,1011.2,2.7,106
22/04/2022,09:00,30.2,74,1011.5,3.1,93
22/04/2022,10:00,31.8,68,1011.6,3.4,86
22/04/2022,11:00,33.3,58,1011.6,3.2,90
22/04/2022,12:00,34,56,1011.1,2.7,89
22/04/2022,13:00,34.3,55,1010.1,2.2,98
22/04/2022,14:00,33.8,55,1008.9,3.1,116
22/04/2022,15:00,33.7,58,1008.1,3.9,128
22/04/2022,16:00,32.9,60,1007.7,3.2,124
22/04/2022,17:00,32.2,60,1007.3,3.7,132
22/04/2022,18:00,30.9,65,1007.9,2.3,123
22/04/2022,19:00,29.6,73,1008.7,1.9,137
22/04/2022,20:00,28.9,77,1009.4,1.9,124
22/04/2022,21:00,28.3,83,1010,0.7,131
22/04/2022,22:00,27.8,88,1010.1,1.6,109
22/04/2022,23:00,27.4,91,1010.4,1.5,122
23/04/2022,00:00,27.1,92,1010,1.5,131
23/04/2022,01:00,26.9,94,1009.5,1.4,132
23/04/2022,02:00,26.7,96,1008.9,0,-
23/04/2022,03:00,26.6,98,1008.5,1.5,132
23/04/2022,04:00,26.6,100,1008.5,1.5,127
23/04/2022,05:00,26.7,99,1008.5,1.7,121
23/04/2022,06:00,26.8,99,1008.9,2.4,110
23/04/2022,07:00,27.3,98,1009.4,1.9,90
23/04/2022,08:00,29.5,83,1010.3,2.1,91
23/04/2022,09:00,31.1,74,1010.7,3.2,102
23/04/2022,10:00,31.9,66,1010.9,2.9,103
23/04/2022,11:00,33,64,1010.4,2,112
23/04/2022,12:00,34.1,62,1009.6,2.1,106
23/04/2022,13:00,33.9,57,1008.9,2.4,115
23/04/2022,14:00,34,57,1007.9,2.7,148
23/04/2022,15:00,34.2,55,1007.1,3.1,136
23/04/2022,16:00,33.7,58,1006.2,4.1,166
23/04/2022,17:00,33,57,1006.5,3.2,154
23/04/2022,18:00,31.2,62,1007.2,2.5,137
23/04/2022,19:00,30.1,70,1007.9,1.9,143
23/04/2022,20:00,29.2,80,1009.4,2.3,105
23/04/2022,21:00,28.7,83,1009.5,2.1,109
23/04/2022,22:00,28.3,84,1009.5,2.1,112
23/04/2022,23:00,28,88,1008.8,2.7,125
24/04/2022,00:00,27.5,92,1008.3,1.6,155
24/04/2022,01:00,27.2,94,1008.7,0,-
24/04/2022,02:00,27.5,97,1008.5,0.6,35
24/04/2022,03:00,27.5,96,1007.9,0.6,19
24/04/2022,04:00,26.9,99,1007.8,0.8,174
24/04/2022,05:00,26.7,100,1007.7,1.3,160
24/04/2022,06:00,26.7,100,1008.3,0,-
24/04/2022,07:00,27.3,100,1008.7,0,-
24/04/2022,08:00,29.3,85,1009.4,1.3,89
24/04/2022,09:00,31.6,71,1009.6,2.7,91
